"번호","사업장명","소재지전체주소","도로명전체주소","인허가일자","영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지면적","소재지우편번호","입소정원","자격소유인원수","총인원수","인허가번호","상세영업상태명"
"3136","남산SK리더스뷰 경로당","서울특별시 중구 회현동1가 206번지 남산SK리더스뷰 3층 ","","20100810","운영중","","","","","","","0","","","3010000201000014","운영"
"3135","대경경로당","서울특별시 마포구 대흥동 ","","20130507","운영중","","","","","","","36","","","3130000201700008","운영"
"3134","충무경로당","서울특별시 중구 인현동2가 142-2번지 ","","20071126","운영중","","","","","","","0","0","0","3010000200700019","운영"
"3133","회현경로당","서울특별시 중구 회현동1가 147-19번지 ","","20071126","운영중","","","","","","","0","0","0","3010000200700018","운영"
"3132","남대문5가경로당","서울특별시 중구 남대문로5가 548번지 ","","20071126","운영중","","","","","","","0","0","0","3010000200700017","운영"
"3131","명동경로당","서울특별시 중구 남산동2가 18-15번지 ","","20071126","운영중","","","","","","","0","0","0","3010000200700016","운영"
"3130","소공경로당","서울특별시 중구 서소문동 ","","20091230","운영중","","","","","","","0","0","0","3010000200700015","운영"
"3129","SH황학롯데캐슬경로당","서울특별시 중구 황학동 롯데베네치아 106동 ","","20081124","운영중","","","","","","","0","0","0","3010000200800015","운영"
"3128","충정 경로당","서울특별시 중구 중림동 202동 ","","20071126","운영중","","","","","","","0","0","0","3010000200700056","운영"
"3127","삼성사이버빌리지경로당","서울특별시 중구 중림동 200번지 ","","20071126","운영중","","","","","","","0","0","0","3010000200700055","운영"
"3126","만리경로당","서울특별시 중구 만리동2가 176-2번지 ","","20071126","운영중","","","","","","","0","0","0","3010000200700054","운영"
"3125","중림경로당","서울특별시 중구 만리동1가 57-7번지 ","","20071126","운영중","","","","","","","0","0","0","3010000200700053","운영"
"3124","황중경로당","서울특별시 중구 황학동 2525번지 ","","20071126","운영중","","","","","","","0","0","0","3010000200700052","운영"
"3123","이태원북부","서울특별시 용산구 이태원동 255-60번지 ","","19881228","운영중","","","","","","","160","0","1","3020000198800006","운영"
"3122","삼오경로당","서울특별시 용산구 한강로3가 45-7번지 ","","20010221","운영중","","","","","","","68","0","0","3020000200100019","운영"
"3121","동아그린아파트경로당","서울특별시 용산구 이촌동 411번지 ","","20010112","운영중","","","","","","","30","0","0","3020000200100018","운영"
"3120","강촌아파트","서울특별시 용산구 이촌동 403번지 ","","20010112","운영중","","","","","","","26","0","0","3020000200100017","운영"
"3119","남영경로당","서울특별시 용산구 남영동 108-3번지 ","","20010112","운영중","","","","","","","93","0","0","3020000200100016","운영"
"3118","송학당경로당","서울특별시 용산구 용문동 38-206번지 ","","20011011","운영중","","","","","","","43","0","27","3020000200100015","운영"
"3117","용암경로당","서울특별시 용산구 용산동2가 5-66번지 ","","20011010","운영중","","","","","","","95","0","51","3020000200100010","운영"
"3116","북한강아파트경로당","서울특별시 용산구 이촌동 208-3번지 ","","19991015","운영중","","","","","","","44","0","1","3020000199900003","운영"
"3115","한가람아파트(사립)","서울특별시 용산구 이촌동 ","","19990513","운영중","","","","","","","50","0","1","3020000199900002","운영"
"3114","조양","서울특별시 용산구 이태원동 392-4번지 ","","19990723","운영중","","","","","","","146","0","1","3020000199900001","운영"
"3113","보광종점","서울특별시 용산구 보광동 217-2932번지 ","","19981231","운영중","","","","","","","62","0","1","3020000199800003","운영"
"3112","현대한강아파트(사립)","서울특별시 용산구 이촌동 400번지 ","","19970512","운영중","","","","","","","93","0","1","3020000199700003","운영"
"3111","보광동제2","서울특별시 용산구 보광동 75-21번지 ","","19971224","운영중","","","","","","","32","0","1","3020000199700002","운영"
"3110","원일","서울특별시 용산구 원효로2가 8-4번지 ","","19970120","운영중","","","","","","","45","0","1","3020000199700001","운영"
"3109","한마음","서울특별시 용산구 한강로2가 ","","19950817","운영중","","","","","","","50","0","1","3020000199500001","운영"
"3108","이촌2동 할머니 경로당","서울특별시 용산구 이촌동 395번지 ","","19941124","운영중","","","","","","","39","0","0","3020000199400005","운영"
"3107","이태원1동","서울특별시 용산구 이태원동 116-11번지 ","","19941118","운영중","","","","","","","55","0","1","3020000199400002","운영"
"3106","우성아파트경로당","서울특별시 서초구 양재동 154-2번지 ","","20080110","운영중","","","","","","","27","0","0","3210000200800072","운영"
"3105","우면형촌경로당","서울특별시 서초구 우면동 210-4번지 ","","19771218","운영중","","","","","","","23","0","0","3210000200800071","운영"
"3104","서초구립우면동경로당","서울특별시 서초구 우면동 6-1번지 ","","20080110","운영중","","","","","","","25","0","0","3210000200800070","운영"
"3103","서초구립송동마을경로당","서울특별시 서초구 우면동 476-6번지 ","","20080110","운영중","","","","","","","32","0","0","3210000200800069","운영"
"3102","서초구립암산마을경로당","서울특별시 서초구 우면동 55번지 ","","20080110","운영중","","","","","","","28","0","0","3210000200800068","운영"
"3101","서초구립말죽거리경로당","서울특별시 서초구 양재동 7-32번지 ","","20080110","운영중","","","","","","","25","0","0","3210000200800067","운영"
"3100","방배1차현대(아)경로당","서울특별시 서초구 방배동 1344번지 ","","20080110","운영중","","","","","","","25","0","0","3210000200800066","운영"
"3099","서초구립방배4동경로당","서울특별시 서초구 방배동 821-1번지 ","","20080110","운영중","","","","","","","40","0","0","3210000200800065","운영"
"3098","임광3차아파트경로당","서울특별시 서초구 방배동 1010-1번지 ","","19890801","운영중","","","","","","","30","0","0","3210000200800064","운영"
"3097","경남(아)경로당","서울특별시 서초구 방배동 1028-1번지 ","","20080110","운영중","","","","","","","22","0","0","3210000200800063","운영"
"3096","임광1.2차(아)경로당","서울특별시 서초구 방배동 1015번지 ","","19851101","운영중","","","","","","","24","0","0","3210000200800062","운영"
"3095","대우효령(아)경로당","서울특별시 서초구 방배동 1038번지 ","","19921201","운영중","","","","","","","28","0","0","3210000200800061","운영"
"3094","신동아(아)경로당(방배3동)","서울특별시 서초구 방배동 988-1번지 ","","20080110","운영중","","","","","","","23","0","0","3210000200800060","운영"
"3093","삼익아파트경로당","서울특별시 서초구 방배동 1018-1번지 ","","19890801","운영중","","","","","","","25","0","0","3210000200800059","운영"
"3092","서초구립방배3동제2경로당","서울특별시 서초구 방배동 478-13번지 ","","20080110","운영중","","","","","","","20","0","0","3210000200800058","운영"
"3091","서초구립방배3동제1경로당","서울특별시 서초구 방배동 537-50번지 ","","20080110","운영중","","","","","","","25","0","0","3210000200800057","운영"
"3090","우성(아)경로당(방배동)","서울특별시 서초구 방배동 2525번지 ","","20080110","운영중","","","","","","","25","0","0","3210000200800056","운영"
"3089","반포자이(아)경로당","서울특별시 서초구 반포동 20-43번지 ","","20090430","운영중","","","","","","","35","0","0","3210000200900024","운영"
"3088","신반포11차아파트경로당","서울특별시 서초구 잠원동 58-24번지 ","","20081007","운영중","","","","","","","40","0","0","3210000200800122","운영"
"3087","헌인내곡경로당","서울특별시 서초구 내곡동 374-36번지 ","","19890801","운영중","","","","","","","82","0","0","3210000200800121","운영"
"3086","탑성마을경로당","서울특별시 서초구 염곡동 209-2번지 ","","20000801","운영중","","","","","","","33","0","0","3210000200800090","운영"
"3085","현인내곡경로당","서울특별시 서초구 내곡동 374-36번지 ","","20080110","운영중","","","","","","","0","0","0","3210000200800089","운영"
"3084","신흥내곡경로당","서울특별시 서초구 내곡동 1-1125번지 ","","19890801","운영중","","","","","","","28","0","0","3210000200800088","운영"
"3083","새쟁이마을경로당","서울특별시 서초구 신원동 22번지 외 2필지 ","","20080110","운영중","","","","","","","33","0","0","3210000200800087","운영"
"3082","청룡마을경로당","서울특별시 서초구 신원동 237-1번지 ","","20080110","운영중","","","","","","","45","0","0","3210000200800086","운영"
"3081","본마을경로당","서울특별시 서초구 신원동 446번지 ","","20080110","운영중","","","","","","","50","0","0","3210000200800085","운영"
"3080","안골마을경로당","서울특별시 서초구 내곡동 192-3번지 ","","19891101","운영중","","","","","","","31","0","0","3210000200800084","운영"
"3079","구립능안마을경로당","서울특별시 서초구 내곡동 166번지 ","","19890801","운영중","","","","","","","43","0","0","3210000200800083","운영"
"3078","래미안퍼스티지 시니어클럽 경로당","서울특별시 서초구 반포동 18-1번지 ","","20091118","운영중","","","","","","","61","0","0","3210000200900047","운영"
"3077","서초캐슬리버티(아)경로당","서울특별시 서초구 서초동 1620-20번지 ","","20091019","운영중","","","","","","","20","0","0","3210000200900040","운영"
